IPHONES AS / EL MEJOR PRECIO EN UN SOLO LUGAR,,,,,,,,,,"COTIZACION 
DOLAR",1580,,STOCK,OCULTAR
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,EQUIPOS AL 100% consultar batería cambiada ,,,,
,,,,,,,,,,,,,,
SELECCION USADOS ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,GB,BATERIA,COLOR,,DOLARES,PESOS,6 CUOTAS ,12 CUOTAS,DETALLE,,,,,
Poco M8 Pro 5G 12/512 GB,,,$380,,$600.400,"$157.104,67","$95.563,67",,,,,,,
Poco M8 Pro 5G 8/256 GB,,,$320,,$505.600,"$132.298,67","$80.474,67",,,,,,,
Poco M8 5G 8/512 GB,,,,,$0,"$0,00","$0,00",,,,,,,
Poco M8 5G 8/256 GB,,,,,$0,"$0,00","$0,00",,,,,,,
Xiaomi 17 Ultra 16/512GB 5G (con Leica),,,,,$0,"$0,00","$0,00",,,,,,,
Xiaomi 17 12/512GB 5G (con Leica),,,$975,,$1.540.500,"$403.097,50","$245.196,25",,,,,,,
Xiaomi 17T Pro 12/1TB GB (con Leica),,,$965,,$1.524.700,"$398.963,17","$242.681,42",,,,,,,
Xiaomi 17T Pro 12/512 GB GB (con Leica),,,$830,,$1.311.400,"$343.149,67","$208.731,17",,,,,,,
Xiaomi 17T 12/512 GB (con Leica),,,$662,,$1.045.960,"$273.692,87","$166.481,97",,,,,,,
Xiaomi Redmi Note 15 Pro+ 5G 12/512 GB,,,$525,,$829.500,"$217.052,50","$132.028,75",,,,,,,
Xiaomi Redmi Note 15 Pro+ 5G 12/256 GB,,,$469,,$741.020,"$193.900,23","$117.945,68",,,,,,,
Xiaomi Redmi Note 15 Pro+ 5G 8/256 GB,,,$415,,$655.700,"$171.574,83","$104.365,58",,,,,,,
Xiaomi Redmi Note 15 Pro 5G 12/512 GB,,,,,$0,"$0,00","$0,00",,,,,,,
Xiaomi Redmi Note 15 Pro 5G 8/512 GB,,,$414,,$654.120,"$171.161,40","$104.114,10",,,,,,,
Xiaomi Redmi Note 15 Pro 5G 8/256 GB,,,$380,,$600.400,"$157.104,67","$95.563,67",,,,,,,
Xiaomi Redmi Note 15 Pro 12/512 GB 4G,,,$380,,$600.400,"$157.104,67","$95.563,67",,,,,,,
Xiaomi Redmi Note 15 Pro 8/256 GB 4G,,,$325,,$513.500,"$134.365,83","$81.732,08",,,,,,,
Xiaomi Redmi Note 15 5G 8/256 GB,,,$305,,$481.900,"$126.097,17","$76.702,42",,,,,,,
Xiaomi Redmi Note 15 8/256 GB 4G,,,$260,,$410.800,"$107.492,67","$65.385,67",,,,,,,
Xiaomi Redmi Note 15 6/128 GB 4G,,,$210,,$331.800,"$86.821,00","$52.811,50",,,,,,,
Xiaomi Redmi 15 8/256 GB,,,$230,,$363.400,"$95.089,67","$57.841,17",,,,,,,
Xiaomi Redmi 15 6/128 GB,,,$195,,$308.100,"$80.619,50","$49.039,25",,,,,,,
Xiaomi Redmi 15C 8/256 GB,,,,,$0,"$0,00","$0,00",,,,,,,
Xiaomi Redmi 15C 4/256 GB,,,$180,,$284.400,"$74.418,00","$45.267,00",,,,,,,
Xiaomi Redmi 15C 4/128 GB,,,$155,,$244.900,"$64.082,17","$38.979,92",,,,,,,
,,,,,,,,,,,,,,
MOTOROLA(DEMAS MODELOS CONSULTAR),,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,,GB,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
Moto Edge 60 Pro 12/512 GB,,,$499,,$788.420,"$206.303,23","$125.490,18",,,,,,,
Moto Edge 70 Fusion 8/256 GB,,,$460,,$726.800,"$190.179,33","$115.682,33",,,,,,,
Moto Edge 60 12/512 GB,,,$385,,$608.300,"$159.171,83","$96.821,08",,,,,,,
Moto Edge 60 Fusion 8/256 GB DS,,,$325,,$513.500,"$134.365,83","$81.732,08",,,,,,,
Moto G86 Power 5G 8/256 GB,,,$302,,$477.160,"$124.856,87","$75.947,97",,,,,,,
Moto G86 8/512 GB 5G DS,,,,,$0,"$0,00","$0,00",,,,,,,
Moto G77 8/256 GB 5G DS,,,$308,,$486.640,"$127.337,47","$77.456,87",,,,,,,
Moto G67 4/256 GB 5G DS,,,$299,,$472.420,"$123.616,57","$75.193,52",,,,,,,
Moto G57 Power 12/256 GB,,,,,$0,"$0,00","$0,00",,,,,,,
Moto G56 8/256 GB,,,$265,,$418.700,"$109.559,83","$66.643,08",,,,,,,
Moto G35 4/256 GB,,,$225,,$355.500,"$93.022,50","$56.583,75",,,,,,,
Moto G17 Power 8/256 GB,,,$242,,$382.360,"$100.050,87","$60.858,97",,,,,,,
Moto G17 4/256 GB,,,$222,,$350.760,"$91.782,20","$55.829,30",,,,,,,
,,,,,,,,,,,,,,
NOTEBOOKS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,,,,PRECIO USD,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
"Notebook Asus Vivobook Go 15.6"" (Intel N150 | 8Gb Ram | 128Gb UFS | Windows 11) (E1504TA-BQ027W)",,,,$390,$616.200,"$161.239,00","$98.078,50",,,,,,,
"Notebook Asus 14"" (Intel Core I3-1315u | 8Gb Ram | 128Gb Ssd | Windows 11) (X1404VA)",,,,$445,$703.100,"$183.977,83","$111.910,08",,,,,,,
"Notebook Asus Vivobook 16"" (Intel Core I9-13900h | 16Gb Ram | 1Tb Ssd | Windows 11) (1605VA-WS96)",,,,$1.160,$1.832.800,"$479.582,67","$291.720,67",,,,,,,
"Notebook Dell 15,6"" (Intel Core I5-1334u | 8Gb Ram | 512Gb Ssd | Pantalla Tactil | Windows 11) (15250-531BLK)",,,,$740,$1.169.200,"$305.940,67","$186.097,67",,,,,,,
"Notebook Dell 15.6"" (Amd Ryzen 7-7730u | 16Gb Ram | 512Gb Ssd | Pantalla Tactil | Windows 11) (LDC15255-A11)",,,,$860,$1.358.800,"$355.552,67","$216.275,67",,,,,,,
"Notebook Dell Inspiron 15.6"" (Intel Core I7-1355u | 16Gb Ram | 512Gb Ssd | Pantalla Tactil 2k | Windows 11)",,,,$940,$1.485.200,"$388.627,33","$236.394,33",,,,,,,
"Notebook Hp 17.3"" (Amd Ryzen 5-7520u | 8Gb Ram | 512Gb Ssd | Windows 11) (17-CP2025DX)",,,,$660,$1.042.800,"$272.866,00","$165.979,00",,,,,,,
"Notebook Hp Victus Gaming 15.6"" (Intel Core I5-13420h | 8Gb Ram | 512Gb Ssd | Placa Video Rtx3050 6Gb | Windows 11 ) (15-FA2013DX)",,,,$1.010,$1.595.800,"$417.567,67","$253.998,17",,,,,,,
" Notebook Lenovo Ideapad 1 15.6"" (Amd Ryzen 5-7520u | 8Gb Ram | 256Gb Ssd | Windows 11)  (15AMN7)",,,,$575,$908.500,"$237.724,17","$144.602,92",,,,,,,
"Notebook Lenovo 15.6"" (Amd Ryzen 7-7730u | 8Gb Ram | 256Gb Ssd | Windows 11) (83CR001WUS",,,,$660,$1.042.800,"$272.866,00","$165.979,00",,,,,,,
"Notebook Lenovo 15.6"" (Intel Core I3-1315u | 16Gb Ram | 512Gb Ssd | Windows 11) (83A100P8US)",,,,$689,$1.088.620,"$284.855,57","$173.272,02",,,,,,,
"Notebook Lenovo 14"" (Intel Core I7-13620h | 8Gb Ram | 256Gb Ssd | Windows 11)",,,,$775,$1.224.500,"$320.410,83","$194.899,58",,,,,,,
"Notebook Lenovo 15.6"" (Amd Ryzen 7-5825 | 16Gb Ram | 512Gb Ssd | Pantalla Tactil | Windows 11) (82XM00LMUS)",,,,$840,$1.327.200,"$347.284,00","$211.246,00",,,,,,,
"Notebook Samsung Galaxy Book 4 15,6"" (Intel Core I7-150u | 16Gb Ram | 512Gb Ssd | Windows 11) (NP750XGK)",,,,$950,$1.501.000,"$392.761,67","$238.909,17",,,,,,,
,,,,,,,,,,,,,,
CONSOLAS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,,,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
"PS5 PRO DIGITAL 2TB 1 JOYSTICK                    
                                ",,,"$1.240,00",,"$1.959.200,00","$512.657,33","$311.839,33",,,,,,,
PS5 VR2  LENTES REALIDAD VIRTUAL,,,"$570,00",,"$900.600,00","$235.657,00","$143.345,50",,,,,,,
PS5 digital 825GB 1 JOYSTICK,,,"$700,00",,"$1.106.000,00","$289.403,33","$176.038,33",,,,,,,
PS5 LECTORA 1TB 1 JOYSTICK,,,"$810,00",,"$1.279.800,00","$334.881,00","$203.701,50",,,,,,,
PS5 PORTAL,,,,,"$0,00","$0,00","$0,00",,,,,,,
Nintendo Switch 2 256 GB LCD  con mario kart,,,,,"$0,00","$0,00","$0,00",,,,,,,
Nintendo Switch 2 256 GB LCD ,,,,,"$0,00","$0,00","$0,00",,,,,,,
"NINTENDO SWITCH OLED 64GB                         
                                ",,,"$455,00",,"$718.900,00","$188.112,17","$114.424,92",,,,,,,
NINTENDO SWITCH LITE ,,,"$280,00",,"$442.400,00","$115.761,33","$70.415,33",,,,,,,
"JOYSTICK ADICIONAL
                ",,,"$95,00",,"$150.100,00","$39.276,17","$23.890,92",,,,,,,
volante ps5 logitech,,,"$350,00",,"$553.000,00","$144.701,67","$88.019,17",,,,,,,
JOYSTICK PS4 AAA,,,"$15,00",,"$23.700,00","$6.201,50","$3.772,25",,,,,,,
,,,,,,,,,,,,,,
JBL,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,,,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
,,,,,,,,,,,,,,
Partybox 710,,,,,"$0,00","$0,00","$0,00",,,,,,,
Partybox 320,,,"$580,00",,"$916.400,00","$239.791,33","$145.860,33",,,,,,,
Partybox 130,,,"$480,00",,"$758.400,00","$198.448,00","$120.712,00",,,,,,,
Bomboox 4,,,"$510,00",,"$805.800,00","$210.851,00","$128.256,50",,,,,,,
Bomboox 3,,,"$420,00",,"$663.600,00","$173.642,00","$105.623,00",,,,,,,
Extreme 5,,,"$350,00",,"$553.000,00","$144.701,67","$88.019,17",,,,,,,
Charge 6,,,"$170,00",,"$268.600,00","$70.283,67","$42.752,17",,,,,,,
JBL FLIP 7,,,"$120,00",,"$189.600,00","$49.612,00","$30.178,00",,,,,,,
JBL GO 5,,,"$59,00",,"$93.220,00","$24.392,57","$14.837,52",,,,,,,
AURICULARES TUNE 520BT,,,"$45,00",,"$71.100,00","$18.604,50","$11.316,75",,,,,,,
AURICULARES TUNE 770NC,,,"$85,00",,"$134.300,00","$35.141,83","$21.376,08",,,,,,,
PULSE AAA,,,,,"$29.000,00","$7.588,33","$4.615,83",,,,,,,
GO4 AAA,,,,,"$15.000,00","$3.925,00","$2.387,50",,,,,,,
FLIP 6 AAA,,,,,"$33.000,00","$8.635,00","$5.252,50",,,,,,,
CHARGE 4 AAA,,,,,"$23.000,00","$6.018,33","$3.660,83",,,,,,,
,,,,,,,,,,,,,,
ACCESORIOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ACCESORIO,,,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
Cable USB IPHONE,,,$3,,$4.900,"$1.282,17","$779,92",,,,,,,
Cargadores magsaffe IPHONE CERTIFICADO,,,,,$0,"$0,00","$0,00",,,,,,,
Cargadores magsaffe IPHONE ORIGINAL,,,,,$0,"$0,00","$0,00",,,,,,,
battery pack,,,,,$27.000,"$7.065,00","$4.297,50",,,,,,,
Cargadores 20w certificados  IPHONE,,,$15,,$23.700,"$6.201,50","$3.772,25",,,,,,,
Cargadores 20w originales IPHONE,,,$30,,$47.400,"$12.403,00","$7.544,50",,,,,,,
Cargadores 20w originales IPHONE llevando el celular,,,$25,,$39.500,"$10.335,83","$6.287,08",,,,,,,
cargadores 25W ORIGINALES SAMSUNG,,,$25,,$39.500,"$10.335,83","$6.287,08",,,,,,,
WALLET MAGSAFE,,,$25,,$39.500,"$10.335,83","$6.287,08",,,,,,,
cargador inalámbrico 3 en 1,,,,,$30.000,"$7.850,00","$4.775,00",,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CAMARA,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
ACCESORIO,,,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
GO PRO HERO 13,,,$440,,$695.200,$181.911,$110.653,,,,,,,
,,,,,,,,,,,,,,
TABLET,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
MODELO,,,PRECIO USD,,PRECIO PESOS,6 CUOTAS ,12 CUOTAS,,,,,,,
"Samsung Tab S11 Ultra 14.6"" 12/256 GB + Pen",,,$1.130,,$1.785.400,$467.180,$284.176,,,,,,,
"Samsung Tab S11 11"" 12/128 GB + Pen",,,$799,,,0,0,,,,,,,
Samsung Tab S10 FE  12/256 GB + Pen (SM-X520),,,$585,,$924.300,$241.859,$147.118,,,,,,,
Samsung Tab S10 FE  8/128 GB + Pen (SM-X520),,,$525,,$829.500,$217.053,$132.029,,,,,,,
Samsung Tab S10 Lite 6/128 GB + Pen (SM-X400),,,$405,,$639.900,$167.441,$101.851,,,,,,,
"Samsung Tab A11+ 11"" 8/256 GB",,,$350,,$553.000,$144.702,$88.019,,,,,,,
"Samsung Tab A11+ 11"" 6/128 GB",,,$290,,$458.200,$119.896,$72.930,,,,,,,
"Samsung Tab A11 8.6"" 4/64GB LTE",,,$210,,$331.800,$86.821,$52.812,,,,,,,
"Samsung Tab A9+ 11"" 4/64GB",,,$215,,$339.700,$88.888,$54.069,,,,,,,
"Xiaomi Redmi Pad 2 Pro 12.1"" 8/256 GB Wifi",,,$399,,$630.420,$164.960,$100.342,,,,,,,
"Xiaomi Redmi Pad 2 Pro 12.1"" 6/128 GB Wifi",,,$315,,$497.700,$130.232,$79.217,,,,,,,
"Xiaomi Redmi Pad 2 11"" 8/256 GB Wifi",,,$279,,$440.820,$115.348,$70.164,,,,,,,
"Xiaomi Redmi Pad 2 11"" 4/128 GB Wifi",,,$222,,$350.760,$91.782,$55.829,,,,,,,
,,,,,$0,$0,$0,,,,,,,
,,,,,,,,,,,,,,
monopatines y aspiradoras xioami,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
modelo,,,usd,,pesos,6 CUOTAS ,12 CUOTAS,,,,,,,
MONOPATIN XIOAMI 6 PRO,,,$650,,$1.027.000,"$268.731,67","$163.464,17",,,,,,,
MONOPATIN XIOAMI 6 ,,,$530,,$837.400,"$219.119,67","$133.286,17",,,,,,,
MONOPATIN XIOAMI 6 lite,,,$470,,$742.600,"$194.313,67","$118.197,17",,,,,,,
MONOPATIN XIOAMI 4 lite,,,$380,,$600.400,"$157.104,67","$95.563,67",,,,,,,
xioami smart air fryer essential 6L,,,$99,,$156.420,"$40.929,90","$24.896,85",,,,,,,
XIAOMI robot aspirador s40c,,,$200,,$316.000,"$82.686,67","$50.296,67",,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
AMAZON KINDLE SIGNATURE EDITION 12TH GEN 32GB U$262,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RAYBAN META GEN 1 U$399,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TELEVISOR SMARTIFY 32' SMART TV HD U$145,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"BICICLETAS RIENMAX RODADO 29 CON FRENOS A DISCO Y CAMBIOS $220,000 - PEDIR FOTOS ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"BICICLETAS ALPINE RODADO 29 CON FRENOS A DISCO Y CAMBIOS SHIMANO  $249,000 - PEDIR FOTOS ",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"MOCHILAS IMPERMEABLES $18,000 - PEDIR FOTOS",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"HIDROLAVADORAS PORTATILES CON 2 BATERIAS $43,000 - PEDIR FOTOS ",,,,,,,,,,,,,,
